PRODUCT CODE,DESCRIPTION,PIECE,BARCODE,PRODUCT GROUP,PRODUCT TYPE,GENDER,SIZE,PRICE,LINK,IMAGE_LINK,ORIGINAL_EN,ORIGINAL_AR,ORIGINAL_HE,orig_norm,orig_can,FRAG_FOUND,FRAG_SOURCE,FRAG_MATCH_NAME,FRAG_MATCH_SCORE,FRAG_URL,DESC_AR,DESC_HE,PYRAMID_AR,PYRAMID_HE,BEST_TIME_AR,BEST_TIME_HE,RATING_5STARS,NEEDS_REVIEW
OB.120.DREAM BOUQUET,ORTAM BAMBU 120 ML DREAM BOUQUET,,8.68332E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,,,ORTAM BAMBU DREAM BOUQUET,اورتام بامبو دريم بوكوت,ארטמ באמבו דרימ בוקוט,ortam bambu dream bouquet,ortam bambu dream bouquet,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.120.FRUIT FUSION,ORTAM BAMBU 120 ML FRUIT FUSION,,8.68332E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,,,ORTAM BAMBU FRUIT FUSION,اورتام بامبو فرويت فوسيون,ארטמ באמבו פרויט פוסיונ,ortam bambu fruit fusion,ortam bambu fruit fusion,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.120.GOOD NIGHT KISS,ORTAM BAMBU 120 ML GOOD NIGHT KISS,,8.68332E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,,,ORTAM BAMBU GOOD NIGHT KISS,اورتام بامبو جود نيغت كيسس,ארטמ באמבו גוד ניגט קיסס,ortam bambu good night kiss,ortam bambu good night kiss,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.120.HIPNOTIZYA,ORTAM BAMBU 120 ML HIPNOTIZYA,,8.68332E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,,,ORTAM BAMBU HIPNOTIZYA,اورتام بامبو هيبنتيزيا,ארטמ באמבו היפנוטיזי,ortam bambu hipnotizya,ortam bambu hipnotizya,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.120.LIMPIO,ORTAM BAMBU 120 ML LIMPIO,,8.68332E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,,,ORTAM BAMBU LIMPIO,اورتام بامبو ليمبيو,ארטמ באמבו לימפיו,ortam bambu limpio,ortam bambu limpio,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.120.MONA ROSA,ORTAM BAMBU 120 ML MONA ROSA,,8.68332E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,,,ORTAM BAMBU MONA ROSA,اورتام بامبو مونا روسا,ארטמ באמבו מונא רוסא,ortam bambu mona rosa,ortam bambu mona rosa,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.120.PATCH,ORTAM BAMBU 120 ML PATCH,,8.68332E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,,,ORTAM BAMBU PATCH,اورتام بامبو باتتش,ארטמ באמבו פאטצ׳,ortam bambu patch,ortam bambu patch,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.120.PURE NATURAL,ORTAM BAMBU 120 ML PURE NATURAL,,8.68176E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,https://madperfume.co.il/?app=product.show.194,https://madperfume.co.il/upload/01-2026/product/69795d1f247df.png,ORTAM BAMBU PURE NATURAL,اورتام بامبو بوري ناترل,ארטמ באמבו פורא נאטורל,ortam bambu pure natural,ortam bambu pure natural,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.120.PURPLE NIGHT,ORTAM BAMBU 120 ML PURPLE NIGHT,,8.68176E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,,,ORTAM BAMBU PURPLE NIGHT,اورتام بامبو بوربلي نيغت,ארטמ באמבו פורפל ניגט,ortam bambu purple night,ortam bambu purple night,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.120.RAIN FOREST,ORTAM BAMBU 120 ML RAIN FOREST,,8.68332E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,,,ORTAM BAMBU RAIN FOREST,اورتام بامبو راين فورست,ארטמ באמבו ראינ פורסט,ortam bambu rain forest,ortam bambu rain forest,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.120.STRONG STICK,ORTAM BAMBU 120 ML STRONG STICK,,8.68176E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,https://madperfume.co.il/?app=product.show.788,https://madperfume.co.il/upload/04-2025/product/spring.jpg,ORTAM BAMBU STRONG STICK,اورتام بامبو سترونج ستيك,ארטמ באמבו סטרונג׳ סטיקק,ortam bambu strong stick,ortam bambu strong stick,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.120.TURKISH BATH,ORTAM BAMBU 120 ML TURKISH BATH,,8.68332E+12,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,120 ML,45,,,ORTAM BAMBU TURKISH BATH,اورتام بامبو تركيش باث,ארטמ באמבו טורקיש באת,ortam bambu turkish bath,ortam bambu turkish bath,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
TOTAL,120 ML ROOM DİFFUSER,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
,,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
ROOM PERFUME 50 ML,,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.50.BUBBLE&SANDAL,ORTAM BAMBU 50 ML Bubble&Sandal,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.50.CARAMEL,ORTAM BAMBU 50 ML Caramel,,,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,52 ML,30,,,ORTAM BAMBU Caramel,اورتام بامبو كارمل,ארטמ באמבו קארמל,ortam bambu caramel,ortam bambu caramel,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.50.COCONUT,ORTAM BAMBU 50 ML Coconut,,,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,53 ML,30,,,ORTAM BAMBU Coconut,اورتام بامبو ككنوت,ארטמ באמבו קוקונוט,ortam bambu coconut,ortam bambu coconut,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.50.EXOTIC OUD,ORTAM BAMBU 50 ML Exotic Oud,,,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,54 ML,30,,,ORTAM BAMBU Exotic Oud,اورتام بامبو ايكسوتيس اوود,ארטמ באמבו אקסוטיס אוד,ortam bambu exotic oud,ortam bambu exotic oud,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.50.FRESH BREEZE,ORTAM BAMBU 50 ML Fresh Breeze,,,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,55 ML,30,,,ORTAM BAMBU Fresh Breeze,اورتام بامبو فرش بريزي,ארטמ באמבו פרש בריז,ortam bambu fresh breeze,ortam bambu fresh breeze,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.50.KIWI,ORTAM BAMBU 50 ML KIWI,,,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,56 ML,30,,,ORTAM BAMBU KIWI,اورتام بامبو كيوي,ארטמ באמבו קיוי,ortam bambu kiwi,ortam bambu kiwi,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.50.OSMANTHUS,ORTAM BAMBU 50 ML Osmanthus,,,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,57 ML,30,,,ORTAM BAMBU Osmanthus,اورتام بامبو اوسمنثوس,ארטמ באמבו אסמנתוס,ortam bambu osmanthus,ortam bambu osmanthus,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.50.PURE SHINE,ORTAM BAMBU 50 ML Pure Shine,,,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,58 ML,30,https://madperfume.co.il/?app=product.show.194,https://madperfume.co.il/upload/01-2026/product/69795d1f247df.png,ORTAM BAMBU Pure Shine,اورتام بامبو بوري شيني,ארטמ באמבו פורא שינ,ortam bambu pure shine,ortam bambu pure shine,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.50.RED MOON,ORTAM BAMBU 50 ML Red Moon,,,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,59 ML,30,,,ORTAM BAMBU Red Moon,اورتام بامبو رد مون,ארטמ באמבו ראד מונ,ortam bambu red moon,ortam bambu red moon,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.50.ROSE&COFFEE,ORTAM BAMBU 50 ML Rose&Coffee,,,ROOM DIFFUSER,ROOM DIFFUSER,Unisex,60 ML,30,https://madperfume.co.il/?app=product.show.76,https://madperfume.co.il/upload/01-2026/product/69794b6d70352.png,ORTAM BAMBU Rose&Coffee,اورتام بامبو رسكففي,ארטמ באמבו רוסקופפי,ortam bambu rose coffee,ortam bambu rose coffee,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
OB.50.VANILLA EFFECT,ORTAM BAMBU 50 ML Vanilla Effect,,,,,,,,https://madperfume.co.il/?app=product.show.203,https://madperfume.co.il/upload/06-2025/product/8.png,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
TOTAL,50 ML ROOM DIFFUSER,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
,,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
HAIR PERFUME 160ML,,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
HP.160.BRAVE SELECTION,HAIR PERFUME BRAVE SELECTION 160 ML,,8.68176E+12,Perfume,Hair Perfume,WOMEN,160 ML,35,,,HAIR PERFUME BRAVE SELECTION,هاير برفومي براڤي سلكشن,האיר פארפומ ברו סאלקטיונ,hair perfume brave selection,hair perfume brave selection,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
HP.160.EXOTIC FLOWERS,HAIR PERFUME EXOTIC FLOWERS 160 ML,,8.68176E+12,Perfume,Hair Perfume,WOMEN,160 ML,35,,,HAIR PERFUME EXOTIC FLOWERS,هاير برفومي ايكسوتيس فلورس,האיר פארפומ אקסוטיס פלוורס,hair perfume exotic flowers,hair perfume exotic flowers,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
HP.160.PASSION FRUIT,HAIR PERFUME PASSION FRUIT 160 ML,,8.68176E+12,Perfume,Hair Perfume,WOMEN,160 ML,35,,,HAIR PERFUME PASSION FRUIT,هاير برفومي باسسيون فرويت,האיר פארפומ פאססיונ פרויט,hair perfume passion fruit,hair perfume passion fruit,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
HP.160.PEERLES DELIGHT,HAIR PERFUME PEERLESS DELIGHT 160 ML,,8.68176E+12,Perfume,Hair Perfume,WOMEN,160 ML,35,,,HAIR PERFUME PEERLESS DELIGHT,هاير برفومي بيرلسس دليغت,האיר פארפומ פירלסס דאליגט,hair perfume peerless delight,hair perfume peerless delight,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
HP.160.PRETTY BEAUTY,HAIR PERFUME PRETTY BEAUTY 160 ML,,8.68176E+12,Perfume,Hair Perfume,WOMEN,160 ML,35,,,HAIR PERFUME PRETTY BEAUTY,هاير برفومي برتتي بيوتي,האיר פארפומ פרטטי ביוטי,hair perfume pretty beauty,hair perfume pretty beauty,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
TOTAL,160 ML HAIR PERFUME,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
,,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
BODY MIST 250 ML,,,,,,,,60,https://madperfume.co.il/?app=product.show.596,https://madperfume.co.il/upload/07-2025/product/mad-mystic-summer-250-ml-body-mist250--c4291b.webp,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
BM.250.CHARM,250 ML Body Mist Charm,,,,,,,60,https://madperfume.co.il/?app=product.show.596,https://madperfume.co.il/upload/07-2025/product/mad-mystic-summer-250-ml-body-mist250--c4291b.webp,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
BM.250.COCONUT SHINE,250 ML Body Mist Coconut Shine,,,,,,,60,https://madperfume.co.il/?app=product.show.596,https://madperfume.co.il/upload/07-2025/product/mad-mystic-summer-250-ml-body-mist250--c4291b.webp,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
BM.250.SEA MIST,250 ML Body Mist Sea mist,,,,,,,60,https://madperfume.co.il/?app=product.show.596,https://madperfume.co.il/upload/07-2025/product/mad-mystic-summer-250-ml-body-mist250--c4291b.webp,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
